Time,X,Y,Psi,Roll,Rollrate,Delta,Velocity
128.68,28.8402890629597,-47.4470029880608,-0.136992225534498,-0.0296763743569022,-0.00137874701743254,0.0578856983463354,2.4
128.685,28.8522134672577,-47.4483478234173,-0.136992225534498,-0.0296831636954143,-0.00133679423078298,0.0579249847855275,2.4
128.69,28.8641378941138,-47.449692458739,-0.135799197687895,-0.0296897403647835,-0.00129367620526054,0.0579642712247195,2.4
128.695,28.8760639396903,-47.4510226605675,-0.135799197687895,-0.0296960870362443,-0.00124477308989265,0.0580060333121207,2.4
128.7,28.8879900089856,-47.4523526497253,-0.134604548234147,-0.0297021859111328,-0.00119455390182131,0.0580477953995218,2.4
128.705,28.8999176827379,-47.4536681719996,-0.134604548234147,-0.0297080198780259,-0.00113878898462545,0.0580918214825783,2.4
128.71,28.911845381219,-47.4549834700417,-0.133408174977241,-0.0297135713718012,-0.00108156046733392,0.0581358475656348,2.4
128.715,28.9237746697613,-47.456284267824,-0.133408174977241,-0.0297188237835915,-0.00101913680041154,0.0581818679521847,2.4
128.72,28.9357039838633,-47.4575848311833,-0.132209984455742,-0.0297237600760048,-0.00095510803163857,0.0582278883387345,2.4
128.725,28.9476348734816,-47.4588708610862,-0.132209984455742,-0.0297283640148304,-0.000886177248966902,0.0582756675408407,2.4
128.73,28.9595657893352,-47.4601566475723,-0.13100989433864,-0.029732618957809,-0.000815504521844368,0.0583234467429469,2.4
128.735,28.9714982660093,-47.4614278676234,-0.13100989433864,-0.0297365090546277,-0.000740221931110299,0.0583727523507593,2.4
128.74,28.9834307694451,-47.4626988364458,-0.129807832013684,-0.0297400180672872,-0.000663065212777554,0.0584220579585718,2.4
128.745,28.995364818846,-47.4639552061729,-0.129807832013684,-0.0297431305379338,-0.000581589522266014,0.0584726607886847,2.4
128.75,29.0072988953921,-47.4652113180255,-0.128603734460527,-0.0297458306412609,-0.000498112177211596,0.0585232636187976,2.4
128.755,29.019234502881,-47.4664527985395,-0.128603734460527,-0.0297481033197276,-0.000410605211386115,0.0585749378647527,2.4
128.76,29.0311701377614,-47.4676940156824,-0.12739754811776,-0.0297499331684289,-0.000320973713134664,0.0586266121107078,2.4
128.765,29.0431072883887,-47.4689205697561,-0.12739754811776,-0.029751305537308,-0.000227600138864901,0.0586791354834565,2.4
128.77,29.055044466523,-47.470146856094,-0.126189228743759,-0.029752205448875,-0.000131983792507674,0.0587316588562052,2.4
128.775,29.066983145029,-47.4713584482388,-0.126189228743759,-0.0297526186670651,-3.29108527042703e-05,0.0587848127164894,2.4
128.78,29.0789218510328,-47.4725697693967,-0.124978741271731,-0.0297525306481388,6.85184750454594e-05,0.0588379665767735,2.4
128.785,29.0908620418486,-47.4737663659354,-0.124978741271731,-0.0297519275758863,0.000173121220473025,0.0588915360595999,2.4
